seed,net,reached,start_x,start_y,goal_x,goal_y,step,x,y
2,SNN,1,5.0,5.0,1.8790107,0.5514663,9,3.3999999999999986,4.8
2,SNN,1,5.0,5.0,1.8790107,0.5514663,10,3.1999999999999984,4.8
2,SNN,1,5.0,5.0,1.8790107,0.5514663,11,2.9999999999999982,4.8
2,SNN,1,5.0,5.0,1.8790107,0.5514663,12,2.9999999999999982,4.6
2,SNN,1,5.0,5.0,1.8790107,0.5514663,13,2.9999999999999982,4.3999999999999995
2,SNN,1,5.0,5.0,1.8790107,0.5514663,14,2.9999999999999982,4.199999999999999
2,SNN,1,5.0,5.0,1.8790107,0.5514663,15,2.9999999999999982,3.999999999999999
2,SNN,1,5.0,5.0,1.8790107,0.5514663,16,2.9999999999999982,3.799999999999999
2,SNN,1,5.0,5.0,1.8790107,0.5514663,17,2.9999999999999982,3.5999999999999988
2,SNN,1,5.0,5.0,1.8790107,0.5514663,18,2.9999999999999982,3.3999999999999986
2,SNN,1,5.0,5.0,1.8790107,0.5514663,19,2.9999999999999982,3.1999999999999984
2,SNN,1,5.0,5.0,1.8790107,0.5514663,20,2.9999999999999982,2.9999999999999982
2,SNN,1,5.0,5.0,1.8790107,0.5514663,21,2.9999999999999982,2.799999999999998
2,SNN,1,5.0,5.0,1.8790107,0.5514663,22,2.9999999999999982,2.599999999999998
2,SNN,1,5.0,5.0,1.8790107,0.5514663,23,2.9999999999999982,2.3999999999999977
2,SNN,1,5.0,5.0,1.8790107,0.5514663,24,2.9999999999999982,2.1999999999999975
2,SNN,1,5.0,5.0,1.8790107,0.5514663,25,2.9999999999999982,1.9999999999999976
2,SNN,1,5.0,5.0,1.8790107,0.5514663,26,2.9999999999999982,1.7999999999999976
2,SNN,1,5.0,5.0,1.8790107,0.5514663,27,2.9999999999999982,1.5999999999999976
2,SNN,1,5.0,5.0,1.8790107,0.5514663,28,2.9999999999999982,1.3999999999999977
2,SNN,1,5.0,5.0,1.8790107,0.5514663,29,2.9999999999999982,1.1999999999999977
2,SNN,1,5.0,5.0,1.8790107,0.5514663,30,2.9999999999999982,0.9999999999999978
2,SNN,1,5.0,5.0,1.8790107,0.5514663,31,2.799999999999998,0.9999999999999978
2,SNN,1,5.0,5.0,1.8790107,0.5514663,32,2.799999999999998,0.7999999999999978
2,SNN,1,5.0,5.0,1.8790107,0.5514663,33,2.599999999999998,0.7999999999999978
2,SNN,1,5.0,5.0,1.8790107,0.5514663,34,2.3999999999999977,0.7999999999999978
2,SNN,1,5.0,5.0,1.8790107,0.5514663,35,2.1999999999999975,0.7999999999999978
3,MLP,1,5.0,5.0,0.8564917,2.3681052,0,5.0,5.0
3,MLP,1,5.0,5.0,0.8564917,2.3681052,1,4.8,5.0
3,MLP,1,5.0,5.0,0.8564917,2.3681052,2,4.6,5.0
3,MLP,1,5.0,5.0,0.8564917,2.3681052,3,4.3999999999999995,5.0
3,MLP,1,5.0,5.0,0.8564917,2.3681052,4,4.199999999999999,5.0
3,MLP,1,5.0,5.0,0.8564917,2.3681052,5,3.999999999999999,5.0
3,MLP,1,5.0,5.0,0.8564917,2.3681052,6,3.799999999999999,5.0
3,MLP,1,5.0,5.0,0.8564917,2.3681052,7,3.5999999999999988,5.0
3,MLP,1,5.0,5.0,0.8564917,2.3681052,8,3.3999999999999986,5.0
3,MLP,1,5.0,5.0,0.8564917,2.3681052,9,3.1999999999999984,5.0
3,MLP,1,5.0,5.0,0.8564917,2.3681052,10,2.9999999999999982,5.0
3,MLP,1,5.0,5.0,0.8564917,2.3681052,11,2.799999999999998,5.0
3,MLP,1,5.0,5.0,0.8564917,2.3681052,12,2.599999999999998,5.0
3,MLP,1,5.0,5.0,0.8564917,2.3681052,13,2.3999999999999977,5.0
3,MLP,1,5.0,5.0,0.8564917,2.3681052,14,2.1999999999999975,5.0
3,MLP,1,5.0,5.0,0.8564917,2.3681052,15,1.9999999999999976,5.0
3,MLP,1,5.0,5.0,0.8564917,2.3681052,16,1.7999999999999976,5.0
3,MLP,1,5.0,5.0,0.8564917,2.3681052,17,1.5999999999999976,5.0
3,MLP,1,5.0,5.0,0.8564917,2.3681052,18,1.7999999999999976,5.0
3,MLP,1,5.0,5.0,0.8564917,2.3681052,19,1.5999999999999976,5.0
3,MLP,1,5.0,5.0,0.8564917,2.3681052,20,1.7999999999999976,5.0
3,MLP,1,5.0,5.0,0.8564917,2.3681052,21,1.5999999999999976,5.0
3,MLP,1,5.0,5.0,0.8564917,2.3681052,22,1.7999999999999976,5.0
3,MLP,1,5.0,5.0,0.8564917,2.3681052,23,1.5999999999999976,5.0
3,MLP,1,5.0,5.0,0.8564917,2.3681052,24,1.3999999999999977,5.0
3,MLP,1,5.0,5.0,0.8564917,2.3681052,25,1.3999999999999977,4.8
3,MLP,1,5.0,5.0,0.8564917,2.3681052,26,1.3999999999999977,4.6
3,MLP,1,5.0,5.0,0.8564917,2.3681052,27,1.3999999999999977,4.3999999999999995
3,MLP,1,5.0,5.0,0.8564917,2.3681052,28,1.3999999999999977,4.199999999999999
3,MLP,1,5.0,5.0,0.8564917,2.3681052,29,1.1999999999999977,4.199999999999999
3,MLP,1,5.0,5.0,0.8564917,2.3681052,30,0.9999999999999978,4.199999999999999
3,MLP,1,5.0,5.0,0.8564917,2.3681052,31,0.9999999999999978,3.999999999999999
3,MLP,1,5.0,5.0,0.8564917,2.3681052,32,0.9999999999999978,3.799999999999999
3,MLP,1,5.0,5.0,0.8564917,2.3681052,33,0.9999999999999978,3.5999999999999988
3,MLP,1,5.0,5.0,0.8564917,2.3681052,34,0.9999999999999978,3.3999999999999986
3,MLP,1,5.0,5.0,0.8564917,2.3681052,35,0.9999999999999978,3.1999999999999984
3,MLP,1,5.0,5.0,0.8564917,2.3681052,36,0.9999999999999978,2.9999999999999982
3,MLP,1,5.0,5.0,0.8564917,2.3681052,37,0.9999999999999978,2.799999999999998
3,SNN,1,5.0,5.0,0.8564917,2.3681052,0,5.0,5.0
3,SNN,1,5.0,5.0,0.8564917,2.3681052,1,4.8,5.0
3,SNN,1,5.0,5.0,0.8564917,2.3681052,2,4.6,5.0
3,SNN,1,5.0,5.0,0.8564917,2.3681052,3,4.3999999999999995,5.0
3,SNN,1,5.0,5.0,0.8564917,2.3681052,4,4.199999999999999,5.0
3,SNN,1,5.0,5.0,0.8564917,2.3681052,5,3.999999999999999,5.0
3,SNN,1,5.0,5.0,0.8564917,2.3681052,6,3.999999999999999,4.8
3,SNN,1,5.0,5.0,0.8564917,2.3681052,7,3.799999999999999,4.8
3,SNN,1,5.0,5.0,0.8564917,2.3681052,8,3.5999999999999988,4.8
3,SNN,1,5.0,5.0,0.8564917,2.3681052,9,3.3999999999999986,4.8
3,SNN,1,5.0,5.0,0.8564917,2.3681052,10,3.1999999999999984,4.8
3,SNN,1,5.0,5.0,0.8564917,2.3681052,11,2.9999999999999982,4.8
3,SNN,1,5.0,5.0,0.8564917,2.3681052,12,2.799999999999998,4.8
3,SNN,1,5.0,5.0,0.8564917,2.3681052,13,2.599999999999998,4.8
3,SNN,1,5.0,5.0,0.8564917,2.3681052,14,2.3999999999999977,4.8
3,SNN,1,5.0,5.0,0.8564917,2.3681052,15,2.1999999999999975,4.8
3,SNN,1,5.0,5.0,0.8564917,2.3681052,16,1.9999999999999976,4.8
3,SNN,1,5.0,5.0,0.8564917,2.3681052,17,1.7999999999999976,4.8
3,SNN,1,5.0,5.0,0.8564917,2.3681052,18,1.5999999999999976,4.8
3,SNN,1,5.0,5.0,0.8564917,2.3681052,19,1.3999999999999977,4.8
3,SNN,1,5.0,5.0,0.8564917,2.3681052,20,1.1999999999999977,4.8
3,SNN,1,5.0,5.0,0.8564917,2.3681052,21,0.9999999999999978,4.8
3,SNN,1,5.0,5.0,0.8564917,2.3681052,22,0.9999999999999978,4.6
3,SNN,1,5.0,5.0,0.8564917,2.3681052,23,0.9999999999999978,4.3999999999999995
3,SNN,1,5.0,5.0,0.8564917,2.3681052,24,0.9999999999999978,4.199999999999999
3,SNN,1,5.0,5.0,0.8564917,2.3681052,25,0.9999999999999978,3.999999999999999
3,SNN,1,5.0,5.0,0.8564917,2.3681052,26,0.9999999999999978,3.799999999999999
3,SNN,1,5.0,5.0,0.8564917,2.3681052,27,0.9999999999999978,3.5999999999999988
3,SNN,1,5.0,5.0,0.8564917,2.3681052,28,0.9999999999999978,3.3999999999999986
3,SNN,1,5.0,5.0,0.8564917,2.3681052,29,0.9999999999999978,3.1999999999999984
3,SNN,1,5.0,5.0,0.8564917,2.3681052,30,0.9999999999999978,2.9999999999999982
3,SNN,1,5.0,5.0,0.8564917,2.3681052,31,0.9999999999999978,2.799999999999998
4,MLP,1,5.0,5.0,9.430561,5.1132755,0,5.0,5.0
4,MLP,1,5.0,5.0,9.430561,5.1132755,1,5.2,5.0
4,MLP,1,5.0,5.0,9.430561,5.1132755,2,5.4,5.0
4,MLP,1,5.0,5.0,9.430561,5.1132755,3,5.6000000000000005,5.0
4,MLP,1,5.0,5.0,9.430561,5.1132755,4,5.6000000000000005,4.8
4,MLP,1,5.0,5.0,9.430561,5.1132755,5,5.800000000000001,4.8
4,MLP,1,5.0,5.0,9.430561,5.1132755,6,6.000000000000001,4.8
4,MLP,1,5.0,5.0,9.430561,5.1132755,7,6.200000000000001,4.8
4,MLP,1,5.0,5.0,9.430561,5.1132755,8,6.400000000000001,4.8
4,MLP,1,5.0,5.0,9.430561,5.1132755,9,6.600000000000001,4.8
4,MLP,1,5.0,5.0,9.430561,5.1132755,10,6.800000000000002,4.8
4,MLP,1,5.0,5.0,9.430561,5.1132755,11,7.000000000000002,4.8
4,MLP,1,5.0,5.0,9.430561,5.1132755,12,7.200000000000002,4.8
4,MLP,1,5.0,5.0,9.430561,5.1132755,13,7.400000000000002,4.8
4,MLP,1,5.0,5.0,9.430561,5.1132755,14,7.600000000000002,4.8
4,MLP,1,5.0,5.0,9.430561,5.1132755,15,7.8000000000000025,4.8
4,MLP,1,5.0,5.0,9.430561,5.1132755,16,8.000000000000002,4.8
4,MLP,1,5.0,5.0,9.430561,5.1132755,17,8.200000000000001,4.8
4,MLP,1,5.0,5.0,9.430561,5.1132755,18,8.4,4.8
4,MLP,1,5.0,5.0,9.430561,5.1132755,19,8.6,4.8
4,MLP,1,5.0,5.0,9.430561,5.1132755,20,8.799999999999999,4.8
4,MLP,1,5.0,5.0,9.430561,5.1132755,21,8.999999999999998,4.8
4,MLP,1,5.0,5.0,9.430561,5.1132755,22,9.199999999999998,4.8
4,SNN,1,5.0,5.0,9.430561,5.1132755,0,5.0,5.0
4,SNN,1,5.0,5.0,9.430561,5.1132755,1,5.2,5.0
4,SNN,1,5.0,5.0,9.430561,5.1132755,2,5.4,5.0
4,SNN,1,5.0,5.0,9.430561,5.1132755,3,5.6000000000000005,5.0
4,SNN,1,5.0,5.0,9.430561,5.1132755,4,5.6000000000000005,4.8
4,SNN,1,5.0,5.0,9.430561,5.1132755,5,5.800000000000001,4.8
4,SNN,1,5.0,5.0,9.430561,5.1132755,6,6.000000000000001,4.8
4,SNN,1,5.0,5.0,9.430561,5.1132755,7,6.200000000000001,4.8
4,SNN,1,5.0,5.0,9.430561,5.1132755,8,6.400000000000001,4.8
4,SNN,1,5.0,5.0,9.430561,5.1132755,9,6.600000000000001,4.8
4,SNN,1,5.0,5.0,9.430561,5.1132755,10,6.800000000000002,4.8
4,SNN,1,5.0,5.0,9.430561,5.1132755,11,7.000000000000002,4.8
4,SNN,1,5.0,5.0,9.430561,5.1132755,12,7.200000000000002,4.8
4,SNN,1,5.0,5.0,9.430561,5.1132755,13,7.400000000000002,4.8
4,SNN,1,5.0,5.0,9.430561,5.1132755,14,7.600000000000002,4.8
4,SNN,1,5.0,5.0,9.430561,5.1132755,15,7.8000000000000025,4.8
4,SNN,1,5.0,5.0,9.430561,5.1132755,16,8.000000000000002,4.8
4,SNN,1,5.0,5.0,9.430561,5.1132755,17,8.000000000000002,5.0
4,SNN,1,5.0,5.0,9.430561,5.1132755,18,8.200000000000001,5.0
4,SNN,1,5.0,5.0,9.430561,5.1132755,19,8.200000000000001,5.2
4,SNN,1,5.0,5.0,9.430561,5.1132755,20,8.4,5.2
4,SNN,1,5.0,5.0,9.430561,5.1132755,21,8.6,5.2
4,SNN,1,5.0,5.0,9.430561,5.1132755,22,8.799999999999999,5.2
4,SNN,1,5.0,5.0,9.430561,5.1132755,23,8.999999999999998,5.2
5,MLP,1,5.0,5.0,8.050029,8.079408,0,5.0,5.0
5,MLP,1,5.0,5.0,8.050029,8.079408,1,5.2,5.0
5,MLP,1,5.0,5.0,8.050029,8.079408,2,5.4,5.0
5,MLP,1,5.0,5.0,8.050029,8.079408,3,5.6000000000000005,5.0
5,MLP,1,5.0,5.0,8.050029,8.079408,4,5.6000000000000005,5.2
5,MLP,1,5.0,5.0,8.050029,8.079408,5,5.6000000000000005,5.4
5,MLP,1,5.0,5.0,8.050029,8.079408,6,5.6000000000000005,5.6000000000000005
5,MLP,1,5.0,5.0,8.050029,8.079408,7,5.6000000000000005,5.800000000000001
5,MLP,1,5.0,5.0,8.050029,8.079408,8,5.6000000000000005,6.000000000000001
5,MLP,1,5.0,5.0,8.050029,8.079408,9,5.6000000000000005,6.200000000000001
5,MLP,1,5.0,5.0,8.050029,8.079408,10,5.6000000000000005,6.400000000000001
5,MLP,1,5.0,5.0,8.050029,8.079408,11,5.6000000000000005,6.600000000000001
5,MLP,1,5.0,5.0,8.050029,8.079408,12,5.6000000000000005,6.800000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,13,5.6000000000000005,7.000000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,14,5.6000000000000005,7.200000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,15,5.6000000000000005,7.400000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,16,5.6000000000000005,7.600000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,17,5.6000000000000005,7.8000000000000025
5,MLP,1,5.0,5.0,8.050029,8.079408,18,5.6000000000000005,7.600000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,19,5.6000000000000005,7.8000000000000025
5,MLP,1,5.0,5.0,8.050029,8.079408,20,5.6000000000000005,8.000000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,21,5.6000000000000005,8.200000000000001
5,MLP,1,5.0,5.0,8.050029,8.079408,22,5.6000000000000005,8.000000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,23,5.6000000000000005,7.800000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,24,5.6000000000000005,8.000000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,25,5.6000000000000005,8.200000000000001
5,MLP,1,5.0,5.0,8.050029,8.079408,26,5.800000000000001,8.200000000000001
5,MLP,1,5.0,5.0,8.050029,8.079408,27,5.800000000000001,8.000000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,28,5.800000000000001,7.800000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,29,5.800000000000001,8.000000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,30,5.800000000000001,7.800000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,31,5.800000000000001,8.000000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,32,5.800000000000001,7.800000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,33,5.800000000000001,8.000000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,34,5.800000000000001,7.800000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,35,5.800000000000001,8.000000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,36,5.800000000000001,8.200000000000001
5,MLP,1,5.0,5.0,8.050029,8.079408,37,5.800000000000001,8.000000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,38,5.800000000000001,8.200000000000001
5,MLP,1,5.0,5.0,8.050029,8.079408,39,5.800000000000001,8.000000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,40,5.800000000000001,7.800000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,41,5.800000000000001,7.600000000000001
5,MLP,1,5.0,5.0,8.050029,8.079408,42,5.800000000000001,7.800000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,43,5.800000000000001,7.600000000000001
5,MLP,1,5.0,5.0,8.050029,8.079408,44,5.800000000000001,7.800000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,45,5.800000000000001,8.000000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,46,5.800000000000001,8.200000000000001
5,MLP,1,5.0,5.0,8.050029,8.079408,47,5.800000000000001,8.000000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,48,5.800000000000001,7.800000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,49,5.800000000000001,7.600000000000001
5,MLP,1,5.0,5.0,8.050029,8.079408,50,5.800000000000001,7.800000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,51,5.800000000000001,8.000000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,52,5.800000000000001,7.800000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,53,5.800000000000001,7.600000000000001
5,MLP,1,5.0,5.0,8.050029,8.079408,54,5.800000000000001,7.800000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,55,5.800000000000001,8.000000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,56,5.800000000000001,8.200000000000001
5,MLP,1,5.0,5.0,8.050029,8.079408,57,5.800000000000001,8.000000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,58,5.800000000000001,7.800000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,59,5.800000000000001,8.000000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,60,5.800000000000001,7.800000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,61,5.800000000000001,7.600000000000001
5,MLP,1,5.0,5.0,8.050029,8.079408,62,5.800000000000001,7.800000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,63,5.800000000000001,8.000000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,64,5.800000000000001,7.800000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,65,5.800000000000001,8.000000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,66,5.800000000000001,8.200000000000001
5,MLP,1,5.0,5.0,8.050029,8.079408,67,5.800000000000001,8.4
5,MLP,1,5.0,5.0,8.050029,8.079408,68,5.800000000000001,8.200000000000001
5,MLP,1,5.0,5.0,8.050029,8.079408,69,5.800000000000001,8.000000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,70,5.800000000000001,8.200000000000001
5,MLP,1,5.0,5.0,8.050029,8.079408,71,5.800000000000001,8.000000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,72,5.800000000000001,7.800000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,73,5.800000000000001,8.000000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,74,5.800000000000001,7.800000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,75,5.800000000000001,8.000000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,76,5.800000000000001,8.200000000000001
5,MLP,1,5.0,5.0,8.050029,8.079408,77,5.800000000000001,8.4
5,MLP,1,5.0,5.0,8.050029,8.079408,78,5.800000000000001,8.200000000000001
5,MLP,1,5.0,5.0,8.050029,8.079408,79,5.800000000000001,8.000000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,80,5.800000000000001,7.800000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,81,6.000000000000001,7.800000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,82,6.200000000000001,7.800000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,83,6.400000000000001,7.800000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,84,6.600000000000001,7.800000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,85,6.800000000000002,7.800000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,86,7.000000000000002,7.800000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,87,7.200000000000002,7.800000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,88,7.400000000000002,7.800000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,89,7.600000000000002,7.800000000000002
5,MLP,1,5.0,5.0,8.050029,8.079408,90,7.8000000000000025,7.800000000000002
5,SNN,0,5.0,5.0,8.050029,8.079408,0,5.0,5.0
5,SNN,0,5.0,5.0,8.050029,8.079408,1,5.2,5.0
5,SNN,0,5.0,5.0,8.050029,8.079408,2,5.4,5.0
5,SNN,0,5.0,5.0,8.050029,8.079408,3,5.6000000000000005,5.0
5,SNN,0,5.0,5.0,8.050029,8.079408,4,5.6000000000000005,5.2
5,SNN,0,5.0,5.0,8.050029,8.079408,5,5.6000000000000005,5.4
5,SNN,0,5.0,5.0,8.050029,8.079408,6,5.6000000000000005,5.6000000000000005
5,SNN,0,5.0,5.0,8.050029,8.079408,7,5.6000000000000005,5.800000000000001
5,SNN,0,5.0,5.0,8.050029,8.079408,8,5.6000000000000005,6.000000000000001
5,SNN,0,5.0,5.0,8.050029,8.079408,9,5.6000000000000005,6.200000000000001
5,SNN,0,5.0,5.0,8.050029,8.079408,10,5.6000000000000005,6.400000000000001
5,SNN,0,5.0,5.0,8.050029,8.079408,11,5.6000000000000005,6.600000000000001
5,SNN,0,5.0,5.0,8.050029,8.079408,12,5.6000000000000005,6.800000000000002
5,SNN,0,5.0,5.0,8.050029,8.079408,13,5.6000000000000005,7.000000000000002
5,SNN,0,5.0,5.0,8.050029,8.079408,14,5.6000000000000005,7.200000000000002
5,SNN,0,5.0,5.0,8.050029,8.079408,15,5.6000000000000005,7.400000000000002
5,SNN,0,5.0,5.0,8.050029,8.079408,16,5.6000000000000005,7.600000000000002
5,SNN,0,5.0,5.0,8.050029,8.079408,17,5.6000000000000005,7.8000000000000025
5,SNN,0,5.0,5.0,8.050029,8.079408,18,5.6000000000000005,8.000000000000002
5,SNN,0,5.0,5.0,8.050029,8.079408,19,5.6000000000000005,8.200000000000001
5,SNN,0,5.0,5.0,8.050029,8.079408,20,5.6000000000000005,8.4
5,SNN,0,5.0,5.0,8.050029,8.079408,21,5.6000000000000005,8.6
5,SNN,0,5.0,5.0,8.050029,8.079408,22,5.800000000000001,8.6
5,SNN,0,5.0,5.0,8.050029,8.079408,23,6.000000000000001,8.6
5,SNN,0,5.0,5.0,8.050029,8.079408,24,6.200000000000001,8.6
5,SNN,0,5.0,5.0,8.050029,8.079408,25,6.400000000000001,8.6
5,SNN,0,5.0,5.0,8.050029,8.079408,26,6.600000000000001,8.6
5,SNN,0,5.0,5.0,8.050029,8.079408,27,6.800000000000002,8.6
5,SNN,0,5.0,5.0,8.050029,8.079408,28,7.000000000000002,8.6
5,SNN,0,5.0,5.0,8.050029,8.079408,29,7.200000000000002,8.6
5,SNN,0,5.0,5.0,8.050029,8.079408,30,7.400000000000002,8.6
5,SNN,0,5.0,5.0,8.050029,8.079408,31,7.600000000000002,8.6
5,SNN,0,5.0,5.0,8.050029,8.079408,32,7.8000000000000025,8.6
5,SNN,0,5.0,5.0,8.050029,8.079408,33,8.000000000000002,8.6
5,SNN,0,5.0,5.0,8.050029,8.079408,34,8.200000000000001,8.6
5,SNN,0,5.0,5.0,8.050029,8.079408,35,8.4,8.6
5,SNN,0,5.0,5.0,8.050029,8.079408,36,8.6,8.6
5,SNN,0,5.0,5.0,8.050029,8.079408,37,8.799999999999999,8.6
5,SNN,0,5.0,5.0,8.050029,8.079408,38,8.999999999999998,8.6
5,SNN,0,5.0,5.0,8.050029,8.079408,39,9.199999999999998,8.6
5,SNN,0,5.0,5.0,8.050029,8.079408,40,8.999999999999998,8.6
5,SNN,0,5.0,5.0,8.050029,8.079408,41,8.799999999999999,8.6
5,SNN,0,5.0,5.0,8.050029,8.079408,42,8.999999999999998,8.6
5,SNN,0,5.0,5.0,8.050029,8.079408,43,8.799999999999999,8.6
5,SNN,0,5.0,5.0,8.050029,8.079408,44,8.6,8.6
5,SNN,0,5.0,5.0,8.050029,8.079408,45,8.799999999999999,8.6
5,SNN,0,5.0,5.0,8.050029,8.079408,46,8.999999999999998,8.6
5,SNN,0,5.0,5.0,8.050029,8.079408,47,8.799999999999999,8.6
5,SNN,0,5.0,5.0,8.050029,8.079408,48,8.999999999999998,8.6
5,SNN,0,5.0,5.0,8.050029,8.079408,49,9.199999999999998,8.6
5,SNN,0,5.0,5.0,8.050029,8.079408,50,8.999999999999998,8.6
5,SNN,0,5.0,5.0,8.050029,8.079408,51,8.799999999999999,8.6
5,SNN,0,5.0,5.0,8.050029,8.079408,52,8.999999999999998,8.6
5,SNN,0,5.0,5.0,8.050029,8.079408,53,8.799999999999999,8.6
5,SNN,0,5.0,5.0,8.050029,8.079408,54,8.999999999999998,8.6
5,SNN,0,5.0,5.0,8.050029,8.079408,55,8.799999999999999,8.6
5,SNN,0,5.0,5.0,8.050029,8.079408,56,8.999999999999998,8.6
5,SNN,0,5.0,5.0,8.050029,8.079408,57,8.799999999999999,8.6
5,SNN,0,5.0,5.0,8.050029,8.079408,58,8.999999999999998,8.6
5,SNN,0,5.0,5.0,8.050029,8.079408,59,8.799999999999999,8.6
5,SNN,0,5.0,5.0,8.050029,8.079408,60,8.999999999999998,8.6
5,SNN,0,5.0,5.0,8.050029,8.079408,61,8.799999999999999,8.6
5,SNN,0,5.0,5.0,8.050029,8.079408,62,8.999999999999998,8.6
5,SNN,0,5.0,5.0,8.050029,8.079408,63,8.799999999999999,8.6
5,SNN,0,5.0,5.0,8.050029,8.079408,64,8.999999999999998,8.6
5,SNN,0,5.0,5.0,8.050029,8.079408,65,9.199999999999998,8.6
5,SNN,0,5.0,5.0,8.050029,8.079408,66,9.199999999999998,8.799999999999999
5,SNN,0,5.0,5.0,8.050029,8.079408,67,9.199999999999998,8.6
5,SNN,0,5.0,5.0,8.050029,8.079408,68,8.999999999999998,8.6
5,SNN,0,5.0,5.0,8.050029,8.079408,69,9.199999999999998,8.6
5,SNN,0,5.0,5.0,8.050029,8.079408,70,8.999999999999998,8.6
5,SNN,0,5.0,5.0,8.050029,8.079408,71,9.199999999999998,8.6
5,SNN,0,5.0,5.0,8.050029,8.079408,72,9.199999999999998,8.4
5,SNN,0,5.0,5.0,8.050029,8.079408,73,8.999999999999998,8.4
5,SNN,0,5.0,5.0,8.050029,8.079408,74,9.199999999999998,8.4
5,SNN,0,5.0,5.0,8.050029,8.079408,75,8.999999999999998,8.4
5,SNN,0,5.0,5.0,8.050029,8.079408,76,9.199999999999998,8.4
5,SNN,0,5.0,5.0,8.050029,8.079408,77,8.999999999999998,8.4
5,SNN,0,5.0,5.0,8.050029,8.079408,78,8.799999999999999,8.4
5,SNN,0,5.0,5.0,8.050029,8.079408,79,8.999999999999998,8.4
5,SNN,0,5.0,5.0,8.050029,8.079408,80,8.799999999999999,8.4
5,SNN,0,5.0,5.0,8.050029,8.079408,81,8.999999999999998,8.4
5,SNN,0,5.0,5.0,8.050029,8.079408,82,9.199999999999998,8.4
5,SNN,0,5.0,5.0,8.050029,8.079408,83,8.999999999999998,8.4
5,SNN,0,5.0,5.0,8.050029,8.079408,84,9.199999999999998,8.4
5,SNN,0,5.0,5.0,8.050029,8.079408,85,8.999999999999998,8.4
5,SNN,0,5.0,5.0,8.050029,8.079408,86,9.199999999999998,8.4
5,SNN,0,5.0,5.0,8.050029,8.079408,87,8.999999999999998,8.4
5,SNN,0,5.0,5.0,8.050029,8.079408,88,9.199999999999998,8.4
5,SNN,0,5.0,5.0,8.050029,8.079408,89,8.999999999999998,8.4
5,SNN,0,5.0,5.0,8.050029,8.079408,90,8.799999999999999,8.4
5,SNN,0,5.0,5.0,8.050029,8.079408,91,8.999999999999998,8.4
